CFA,Q1,AGE13,PHD,CA9C,CA10C,CA11,CA12,SALPRSFIN,DIPL0,DIPL1,DIPL2a,DIPL2b,DIPL2c,DIPL3,DIPL4,DIPL5a,DIPL5b,DIPL6a,DIPL6b,DIPL6c,DIPL7
1,2,18,02I,1,2,7,7,1300,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,01,2,2,2,3,1220,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,18,02T,1,9,7,1,1200,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,1,7,7,1893,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,01,1,1,7,7,1700,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,20,03T,5,5,2,1,1323,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,22,09M,2,2,4,2,2004,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,20,03I,5,9,3,4,1200,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,1,1,7,3,1633,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,23,02I,1,1,2,7,1602,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,22,03I,6,2,1,7,1653,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,22,03T,2,2,2,2,1516.6992188,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,22,03I,4,9,7,7,3033,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,21,03I,3,7,3,2,2817,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,21,06I,1,1,2,2,1800,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,20,01,1,1,7,7,1933,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,20,02T,1,1,2,3,1196,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,1,5,1,4,1142,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,1,1,7,1,1180,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,25,03I,1,1,1,7,1896,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,23,03I,1,2,1,1,2216,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,22,03T,4,2,3,3,1200,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,22,09L,4,2,4,3,1966.328125,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,22,06I,1,7,5,5,1270,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,23,03I,4,2,7,7,1271,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,22,03T,1,4,2,2,1289,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,21,03T,1,2,2,1,1142,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,21,02I,1,4,3,2,1610,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,21,02I,7,2,3,3,1517,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,22,02I,1,2,7,4,772,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,21,02T,7,7,7,7,1200,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,20,03T,4,1,2,2,1200,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,21,02I,3,8,2,,1142,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,5,2,1,2,1165,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,6,6,4,3,1341.6953125,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,02I,1,1,2,2,1600,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,03I,7,1,7,7,1750,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,2,2,2,1608,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,03T,1,1,1,2,1296,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,19,02I,4,2,7,7,2467,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,2,5,7,7,1300,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,6,9,7,7,2076,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,24,02I,1,1,7,7,1469,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,7,4,5,5,1400,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,17,02I,1,1,3,3,1855,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,21,06I,2,5,3,2,1287,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,20,02I,1,1,1,7,1356,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,17,02I,1,2,1,1,1360,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,05,4,1,6,3,1530,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,25,06T,2,2,2,2,1376,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,23,06T,1,1,2,2,1387,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,22,16,4,2,6,4,2942,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,25,14L,4,3,6,3,1533.296875,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,22,03T,8,5,,1,1244,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,22,06T,3,2,2,4,1580,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,21,06T,3,2,4,2,1233.6953125,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,21,02T,1,1,1,4,1400,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,21,02I,5,1,1,3,1270,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,21,06I,7,2,3,1,1860,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,20,05,5,2,4,3,1142,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,20,03I,2,2,1,2,1300,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,4,9,2,3,1635,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,2,2,1,3,2200,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,2,7,1,1,1700,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,21,03I,1,1,2,2,2117,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,5,2,2,1,1471,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,02I,1,1,2,2,1783.296875,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,03T,2,2,1,3,1610,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,19,03I,2,2,2,3,1300,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,5,2,2,4,1142,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,19,03T,2,6,7,7,1400,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,20,03I,1,1,7,7,1650,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19,01,2,2,4,2,1150,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,20,02I,7,7,7,7,1696,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,2,2,2,2,1556,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,2,2,7,2,1350,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,5,2,2,3,1460,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,2,2,2,3,1200,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,18,03T,1,1,2,5,1450,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,20,02I,7,2,7,1,1450,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,2,2,2,2,1700,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,9,2,1,1460,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,01,7,7,7,7,1445,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18,01,5,2,7,7,1646,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,22,03I,3,5,7,7,1587,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,4,2,5,3,1625,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,5,2,7,7,1500,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,25,06I,7,9,2,3,1667,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,19,02I,2,2,7,7,1125,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,21,02I,3,2,4,1,1460,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,2,1,2,1,1194,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,23,03I,8,1,,7,1107,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,22,02T,5,2,7,7,1400,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,22,06I,2,4,2,2,1809,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,21,03T,5,4,7,7,1021,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,20,06T,3,4,5,5,1350,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,19,03T,1,1,2,1,1383.296875,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,18,02I,2,2,3,2,1550,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,5,5,7,7,1471,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,24,03I,1,1,2,2,1800,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,23,07T,5,2,2,4,1350,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,22,09M,4,2,2,3,2530,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,22,06I,1,2,1,2,1142,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,22,03I,1,1,2,3,1733,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,22,01,2,3,2,5,1467,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,22,06I,2,2,2,2,1761,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,21,06I,3,5,1,2,2000,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,21,06I,2,2,1,3,1800,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,21,03I,1,2,2,2,1800,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,21,02I,2,2,2,7,2200,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,21,06I,1,2,2,3,1200,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,20,03I,1,9,1,1,1400,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,06I,2,2,1,4,1650,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,20,03T,4,2,7,7,1463,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,19,06I,4,2,2,4,1850,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,22,03T,4,2,1,4,1358,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,20,03I,5,2,7,7,1200,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,21,03I,2,2,2,2,1330,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,06I,4,9,3,3,1600,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,20,03I,1,1,2,2,1120,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,07I,1,1,2,7,1500,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,20,03I,1,6,2,1,1477,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,03T,1,2,1,1,1440,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,19,02I,5,2,2,2,1300,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,22,02I,5,2,2,4,1317,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,7,7,7,7,1377,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,03I,1,7,7,2,2309,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,4,2,2,5,1400,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,1,1,2,1200,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,03I,2,2,3,2,1200,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,18,02I,1,2,1,2,945,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,2,2,2,1142,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,1,2,3,1402,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,3,3,1,1,1232,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,22,03I,1,2,1,1,1600,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,24,06I,3,4,2,6,1700,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,20,02T,1,1,2,2,1142,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,25,06I,3,9,3,3,1891,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,20,03I,1,2,2,2,1500,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,1,2,2,1300,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,1,2,2,1,1694,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,7,2,1,2,1881,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,22,06I,5,2,5,4,1482,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,22,06I,2,2,1,1,1342,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,23,13L,3,4,2,6,1850,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,20,03I,8,9,,7,1439,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,22,02T,2,2,1,1,1350,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,22,06T,7,2,1,1,1789.6953125,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,25,02I,2,2,2,2,1800,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,24,02I,5,2,1,2,1950,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,23,06I,1,4,1,1,2100,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,22,03I,2,2,2,3,1666,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,22,02I,2,2,7,1,1733,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,02I,2,2,3,2,1227,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,1,9,2,2,1800,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,4,3,5,3,1700,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19,01,4,4,4,1,1900,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,6,2,7,7,1600,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,22,01,7,7,7,7,1459,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,20,02I,4,9,1,7,1459,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,21,06I,5,8,5,,2742,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,21,06I,3,1,1,2,2160,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,21,06I,4,3,4,2,1875.296875,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,26,01,1,9,7,2,1408,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,26,06I,2,2,2,2,1788,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,23,03T,1,2,1,2,1142,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,22,06I,1,1,2,3,2170,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,22,03T,1,2,1,7,1413,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,22,02I,7,5,2,2,2250.296875,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,22,03I,1,2,2,2,1200,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,22,03I,1,1,2,2,1382,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,21,03I,2,2,2,3,1566.6992188,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,21,03T,2,2,4,3,1418.6992188,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,20,02I,1,9,7,1,1666.6875,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,02T,8,1,,7,1400,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,22,09M,3,4,2,2,1704,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,19,02I,2,2,2,2,1420,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,7,2,2,3,1200,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,2,8,7,,1200,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,01,2,7,7,7,1400,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,18,02T,6,5,2,2,1102,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,4,1,7,5,1420,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,25,06I,5,2,1,3,1400,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,24,03I,7,2,2,2,1400,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,23,06T,3,2,4,3,1307,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,23,03I,2,2,1,7,1625,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,22,03I,1,2,2,1,1510,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,22,09M,6,2,7,7,1576,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,22,10L,4,4,5,5,1060,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,22,03T,4,2,6,5,1280,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,21,03I,6,6,2,3,1450,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,21,06I,1,1,2,2,1716.6875,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,22,02I,1,1,7,1,1180,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,1,1,1,2,1457.5,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,20,03T,4,4,2,3,1390,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,20,06I,5,5,3,3,1300,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,20,03T,1,1,2,3,1349,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,20,02I,2,2,2,3,1459,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,02I,2,2,7,7,1200,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,20,03T,4,2,1,3,1123,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,19,03I,4,5,2,2,1180,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,5,2,2,1,1408,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,22,02I,2,2,1,1,1194,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,19,03I,7,2,7,4,1550,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,4,1,2,4,1625,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,03I,1,2,3,2,1600,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19,03I,1,1,3,3,1833,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,20,02T,5,1,7,1,1150,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,01,2,4,4,4,1025,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,19,03I,6,6,2,4,1610,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,1,9,2,3,1350,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,1,9,2,1,1550,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,19,02I,2,2,5,2,1375,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,3,4,2,4,1250,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,6,2,1,1142,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,17,02T,1,3,1,7,1312,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,17,01,1,1,2,2,372,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,17,02I,6,2,7,3,1150,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,22,02I,1,1,5,3,1800,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,24,16,4,2,6,6,2500,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,26,16,3,4,5,6,2711,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,24,02I,4,2,6,5,1513,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,24,06I,1,1,2,2,1600,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,23,03T,1,1,7,7,1517,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,22,06I,1,1,2,2,1600,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,23,02I,1,1,2,2,1985,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,22,06T,2,2,3,3,1602,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,21,06I,2,2,2,1,1517.6953125,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,21,03I,5,9,1,1,2000,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,21,09L,5,2,2,3,1625,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,21,05,7,2,7,1,1249,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,22,03T,2,3,2,7,1300,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,20,03I,1,2,2,2,1583.296875,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,20,03T,1,2,2,3,1470,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,21,06T,3,2,2,2,1782,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,19,03I,3,1,2,2,1450,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,01,1,7,1,3,1440,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,19,03I,2,1,7,7,1620,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,1,9,2,2,1600,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,02I,3,1,2,2,870.796875,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,2,2,1,2,1430,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,18,02T,1,2,1,3,1283,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,1,2,7,7,1400,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,7,1,1,1650,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,1,2,7,1142,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,1,1,1,1200,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,01,1,1,3,2,1350,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,18,02T,7,2,7,4,962,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,17,02I,2,9,7,7,970,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02T,5,2,1,3,1400,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,17,02I,2,2,7,7,900,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,18,02T,2,9,2,2,1265,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,17,02I,1,1,2,3,1113,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,23,03I,1,1,7,4,1609,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,27,06I,4,2,5,5,1703,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,23,03T,5,5,2,2,1150,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,23,14L,2,4,2,3,1650,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,22,03I,4,2,4,3,1331,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,21,03I,1,2,2,3,1426,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,22,03T,5,2,2,2,1300,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,22,03I,1,1,2,2,1204,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,21,03T,3,2,1,1,1228,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,21,03I,1,1,2,2,1780,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,22,06I,4,4,7,4,1641.6992188,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,21,02T,4,2,3,2,1566.6875,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,21,03I,1,2,7,6,1549,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,21,03I,3,2,2,3,1397,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,02I,3,3,3,3,1507.5,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,19,03T,4,2,6,2,1142,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,20,02I,2,2,2,3,1378,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,19,02I,5,4,7,7,1087,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,03I,1,2,2,4,1192,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,20,02I,7,1,7,2,1452.6992188,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,03I,2,2,7,1,1950,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,9,2,1,2000,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,24,06T,4,9,6,4,1137,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,19,02I,2,2,2,2,1316.6992188,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,1,2,7,7,872.69921875,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,19,02I,5,1,3,3,1300,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,18,02T,8,1,,2,1342.6953125,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,1,1,1,1,1500,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,18,02I,3,9,7,7,1340,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,18,01,7,2,7,1,905,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,20,02T,5,9,3,1,1275,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,22,06I,4,9,1,3,1900,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,20,02I,9,9,1,1,1581.6953125,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,24,03I,2,2,3,3,1700,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,20,05,2,2,3,4,1872,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,23,09M,5,2,1,1,1750,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,27,16,3,1,2,2,2605,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,20,02I,7,9,7,7,1331,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,20,03I,5,5,3,4,1240,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,23,16,3,3,3,3,2048,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,21,06I,2,2,2,2,1875,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,24,06I,2,2,2,2,2984,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,24,03I,1,2,2,3,1800,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,23,11L,3,7,7,1,1675,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,24,03I,1,1,2,2,1380,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,23,03I,1,1,2,2,1450,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,22,03T,7,2,7,3,1313,0,0,0,1,0,0,0,0,0,0,0,0,0
